epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.4921875,0.6931746080517769,0.000133432,0.5,0.693160355091095
1,0.46875,0.6936558932065964,0.000266764,0.5,0.6931501030921936
2,0.48828125,0.6932409480214119,0.000400096,0.5,0.6931293606758118
3,0.5234375,0.6933458000421524,0.000533428,0.5,0.6930757164955139
4,0.49609375,0.6931353732943535,0.00066676,0.5,0.6929996609687805
5,0.484375,0.6932425051927567,0.000800092,0.5357142686843872,0.6929319500923157
6,0.46875,0.6933899372816086,0.000933424,0.5357142686843872,0.6928437352180481
7,0.50390625,0.6937933936715126,0.001066756,0.5,0.6924805045127869
8,0.515625,0.6926701441407204,0.001200088,0.5,0.694778323173523
9,0.5703125,0.6785799786448479,0.00133342,0.4642857015132904,0.7053170800209045
10,0.58203125,0.6732530891895294,0.001466752,0.5,0.7244517207145691
11,0.6015625,0.6636829748749733,0.001600084,0.5357142686843872,0.7161824107170105
12,0.62109375,0.6565828397870064,0.001733416,0.5357142686843872,0.7344267964363098
13,0.62109375,0.6400591731071472,0.001866748,0.6071428656578064,0.7117363214492798
14,0.578125,0.6552646234631538,0.00200008,0.5357142686843872,0.7217530012130737
15,0.62890625,0.6364206522703171,0.002133412,0.6071428656578064,0.717674732208252
16,0.6484375,0.6361027956008911,0.002266744,0.5357142686843872,0.7338414192199707
17,0.6171875,0.6278004571795464,0.002400076,0.5357142686843872,0.7190283536911011
18,0.6484375,0.6247728914022446,0.002533408,0.6428571343421936,0.7471003532409668
19,0.640625,0.6164922192692757,0.00266674,0.5,0.7467964887619019
20,0.66796875,0.6069027110934258,0.002800072,0.5714285969734192,0.7209126353263855
21,0.65234375,0.6262506023049355,0.002933404,0.5714285969734192,0.7968621850013733
22,0.6171875,0.6245547533035278,0.003066736,0.5714285969734192,0.6962674260139465
23,0.65625,0.6228436902165413,0.003200068,0.5714285969734192,0.7488833665847778
24,0.66015625,0.5915862396359444,0.0033334,0.5,0.8276160955429077
25,0.6484375,0.6260874420404434,0.003466732,0.5,0.8052641153335571
26,0.6640625,0.6046552956104279,0.003600064,0.5,0.7572258710861206
27,0.69140625,0.5963377244770527,0.003733396,0.5714285969734192,0.7413870692253113
