epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.484375,0.6933970749378204,0.000133432,0.48148149251937866,0.6931907534599304
1,0.40234375,0.6933712512254715,0.000266764,0.5185185074806213,0.6931097507476807
2,0.47265625,0.6933219358325005,0.000400096,0.5185185074806213,0.6930926442146301
3,0.48828125,0.6932523772120476,0.000533428,0.48148149251937866,0.693224310874939
4,0.5078125,0.6929624825716019,0.00066676,0.48148149251937866,0.6930764317512512
5,0.47265625,0.6939753368496895,0.000800092,0.5185185074806213,0.6925157904624939
6,0.50390625,0.6930304914712906,0.000933424,0.48148149251937866,0.6933754682540894
7,0.515625,0.6917530447244644,0.001066756,0.5185185074806213,0.6924106478691101
8,0.5546875,0.6869005113840103,0.001200088,0.5925925970077515,0.691692590713501
9,0.5859375,0.6734811887145042,0.00133342,0.5555555820465088,0.7195150852203369
10,0.60546875,0.6639689728617668,0.001466752,0.5185185074806213,0.7135201692581177
11,0.5859375,0.6573744639754295,0.001600084,0.5185185074806213,0.7238648533821106
12,0.6328125,0.6547154411673546,0.001733416,0.5555555820465088,0.7088542580604553
13,0.578125,0.6591265127062798,0.001866748,0.5555555820465088,0.7071433663368225
14,0.62109375,0.6524446159601212,0.00200008,0.5555555820465088,0.6936256289482117
15,0.61328125,0.643119752407074,0.002133412,0.5555555820465088,0.7014817595481873
16,0.640625,0.6282827407121658,0.002266744,0.5925925970077515,0.6775866150856018
17,0.61328125,0.6307668313384056,0.002400076,0.5555555820465088,0.7144593596458435
18,0.63671875,0.6434103175997734,0.002533408,0.6296296119689941,0.6720317006111145
19,0.64453125,0.6293147057294846,0.00266674,0.6296296119689941,0.7232158184051514
20,0.6484375,0.6326481699943542,0.002800072,0.5925925970077515,0.6875591278076172
21,0.640625,0.6119558289647102,0.002933404,0.6296296119689941,0.6859846711158752
22,0.68359375,0.5854963697493076,0.003066736,0.5555555820465088,0.782060980796814
23,0.65625,0.5970576070249081,0.003200068,0.5925925970077515,0.7004147171974182
24,0.640625,0.6186292804777622,0.0033334,0.6296296119689941,0.6739999055862427
25,0.6328125,0.6343561410903931,0.003466732,0.6666666865348816,0.6696585416793823
26,0.68359375,0.5971996188163757,0.003600064,0.5925925970077515,0.6868137121200562
27,0.67578125,0.5695991888642311,0.003733396,0.6666666865348816,0.7159535884857178
28,0.6640625,0.6058311611413956,0.003866728,0.5555555820465088,0.7030789852142334
29,0.6953125,0.6023960933089256,0.00400006,0.5925925970077515,0.7252567410469055
30,0.65625,0.6075763553380966,0.004133392,0.5555555820465088,0.6938311457633972
