epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.484375,0.6932007968425751,0.000133432,0.5,0.6932248473167419
1,0.48828125,0.6934235468506813,0.000266764,0.5,0.6931991577148438
2,0.46484375,0.693296767771244,0.000400096,0.5,0.6931650042533875
3,0.46875,0.693284846842289,0.000533428,0.5,0.6930993795394897
4,0.5,0.6933660879731178,0.00066676,0.5,0.6930140256881714
5,0.4765625,0.6935701072216034,0.000800092,0.5,0.6928776502609253
6,0.49609375,0.6924560591578484,0.000933424,0.5,0.6922736763954163
7,0.546875,0.6920629441738129,0.001066756,0.5357142686843872,0.6910167932510376
8,0.54296875,0.6925389468669891,0.001200088,0.6071428656578064,0.6871562004089355
9,0.5859375,0.6792574673891068,0.00133342,0.5357142686843872,0.691740095615387
10,0.57421875,0.6716596335172653,0.001466752,0.5357142686843872,0.7130350470542908
11,0.5859375,0.6702197343111038,0.001600084,0.5357142686843872,0.6941007375717163
12,0.5859375,0.6565306857228279,0.001733416,0.5357142686843872,0.6951444745063782
13,0.5625,0.664711557328701,0.001866748,0.5357142686843872,0.6948890686035156
14,0.6328125,0.6527737006545067,0.00200008,0.5357142686843872,0.677571713924408
15,0.59765625,0.6592418476939201,0.002133412,0.5357142686843872,0.6847122311592102
16,0.6328125,0.6410447731614113,0.002266744,0.4642857015132904,0.6742008924484253
17,0.6328125,0.639163464307785,0.002400076,0.5714285969734192,0.6535155177116394
18,0.6328125,0.643963061273098,0.002533408,0.5714285969734192,0.6841012835502625
19,0.63671875,0.6284152343869209,0.00266674,0.5357142686843872,0.6653895974159241
20,0.62890625,0.6344987750053406,0.002800072,0.6071428656578064,0.6480860114097595
21,0.6171875,0.6406561359763145,0.002933404,0.6428571343421936,0.6368842720985413
22,0.63671875,0.6298854425549507,0.003066736,0.5714285969734192,0.6868201494216919
23,0.65625,0.6258538663387299,0.003200068,0.5,0.63129723072052
24,0.63671875,0.6329574882984161,0.0033334,0.6428571343421936,0.6078988909721375
25,0.6484375,0.626033365726471,0.003466732,0.5,0.6642683744430542
26,0.6484375,0.6296370923519135,0.003600064,0.75,0.6168522238731384
27,0.6484375,0.6346214339137077,0.003733396,0.5714285969734192,0.6421080827713013
28,0.6328125,0.6326005011796951,0.003866728,0.6428571343421936,0.6353461146354675
29,0.62109375,0.6203687712550163,0.00400006,0.6428571343421936,0.6424477696418762
30,0.63671875,0.6236001327633858,0.004133392,0.6071428656578064,0.6753576397895813
31,0.68359375,0.6087693870067596,0.004266724,0.5714285969734192,0.6802617311477661
32,0.6953125,0.5778689458966255,0.004400056,0.6428571343421936,0.7094864249229431
33,0.65234375,0.6090120226144791,0.004533388,0.6785714030265808,0.6307201981544495
34,0.66015625,0.6087203845381737,0.00466672,0.5357142686843872,0.6525445580482483
35,0.6796875,0.5763063505291939,0.004800052,0.6071428656578064,0.657638669013977
36,0.671875,0.6049407869577408,0.004933384,0.5714285969734192,0.812987208366394
37,0.6640625,0.6224642470479012,0.005066716,0.6785714030265808,0.6504480242729187
38,0.69140625,0.5949762314558029,0.005200048,0.5714285969734192,0.8089008331298828
39,0.671875,0.5897272601723671,0.00533338,0.6428571343421936,0.5793635249137878
40,0.69140625,0.5706180334091187,0.005466712,0.7142857313156128,0.6058312058448792
41,0.6640625,0.6082624010741711,0.005600044,0.6071428656578064,0.6253331303596497
42,0.6796875,0.578537181019783,0.005733376,0.6428571343421936,0.679578423500061
43,0.6953125,0.597461674362421,0.005866708,0.5357142686843872,0.7003830671310425
44,0.6953125,0.5804593339562416,0.00600004,0.6428571343421936,0.600051760673523
45,0.671875,0.6014328077435493,0.006133372,0.75,0.5770140290260315
46,0.6796875,0.5650438405573368,0.006266704,0.6785714030265808,0.6271663308143616
47,0.6875,0.5928090661764145,0.006400036,0.6428571343421936,0.7094150185585022
48,0.71484375,0.5522436611354351,0.006533368,0.7142857313156128,0.6459518074989319
49,0.71484375,0.5794948488473892,0.0066667,0.6428571343421936,0.6925554871559143
50,0.703125,0.5863437801599503,0.006800032,0.5714285969734192,0.7518624663352966
51,0.6796875,0.6009333580732346,0.006933364,0.6428571343421936,0.6659283638000488
52,0.67578125,0.5717190280556679,0.007066696,0.6428571343421936,0.7115243077278137
53,0.69921875,0.5431242287158966,0.007200028,0.7857142686843872,0.5837073922157288
54,0.72265625,0.5521780103445053,0.00733336,0.7142857313156128,0.5918344259262085
55,0.703125,0.5748036168515682,0.007466692,0.5,0.7659000754356384
56,0.6640625,0.6032874211668968,0.007600024,0.5714285969734192,0.6954525709152222
57,0.69140625,0.5905828289687634,0.007733356,0.5714285969734192,0.6725255250930786
58,0.703125,0.59732685983181,0.007866688,0.7142857313156128,0.5912799835205078
59,0.6875,0.5814147964119911,0.00800002,0.5357142686843872,0.7055734395980835
60,0.67578125,0.613189086318016,0.008133352,0.5714285969734192,0.6830317378044128
61,0.6953125,0.5736028663814068,0.008266684,0.6428571343421936,0.6397252678871155
62,0.73828125,0.5200873091816902,0.008400016,0.7142857313156128,0.6216402649879456
63,0.70703125,0.5605259537696838,0.008533348,0.6428571343421936,0.6194047927856445
64,0.6953125,0.5861956253647804,0.00866668,0.6785714030265808,0.6104788184165955
65,0.66796875,0.576291136443615,0.008800012,0.5,1.1435633897781372
66,0.6640625,0.6454616114497185,0.008933344,0.5,1.0705349445343018
67,0.71484375,0.5889844112098217,0.009066676,0.5714285969734192,0.7478944063186646
68,0.69921875,0.5576857291162014,0.009200008,0.6428571343421936,0.7502759695053101
69,0.68359375,0.5833859480917454,0.00933334,0.5714285969734192,0.7094903588294983
70,0.73828125,0.5708437524735928,0.009466672,0.5714285969734192,0.788008987903595
71,0.69140625,0.5868701189756393,0.009600004,0.5714285969734192,0.644826352596283
72,0.71484375,0.5209832228720188,0.009733336,0.5714285969734192,0.6046314239501953
73,0.703125,0.575746763497591,0.009866668,0.5,0.8025423884391785
74,0.64453125,0.6237625330686569,0.01,0.5714285969734192,0.6779094338417053
75,0.63671875,0.7676541954278946,0.009866668,0.5357142686843872,0.9658010601997375
76,0.65234375,0.8078864254057407,0.009733336,0.4285714328289032,1.0066674947738647
77,0.5390625,4.589378051459789,0.009600004,0.5,19.101253509521484
78,0.48828125,102.79156893491745,0.009466672,0.5,6.936671733856201
79,0.55859375,11.260250940918922,0.00933334,0.5,3.30816388130188
80,0.49609375,1.2648267820477486,0.009200008,0.4642857015132904,0.8109713792800903
81,0.61328125,0.6572939977049828,0.009066676,0.5,1.1579065322875977
82,0.59765625,0.7227585390210152,0.008933344,0.5,0.7638315558433533
83,0.62890625,0.6496165618300438,0.008800012,0.5357142686843872,0.7600247263908386
84,0.64453125,0.612714372575283,0.00866668,0.5,0.8023753762245178
85,0.65625,0.6230518594384193,0.008533348,0.4642857015132904,0.8185712099075317
86,0.703125,0.5981623008847237,0.008400016,0.4642857015132904,0.8592364192008972
87,0.671875,0.6118751615285873,0.008266684,0.5,0.8469378352165222
88,0.65234375,0.6056313067674637,0.008133352,0.5,0.8098741173744202
89,0.63671875,0.6327962279319763,0.00800002,0.5714285969734192,0.7338899970054626
90,0.69921875,0.5818763300776482,0.007866688,0.4285714328289032,0.7732676267623901
91,0.65625,0.5953486561775208,0.007733356,0.5,0.8088968992233276
92,0.69140625,0.5544395297765732,0.007600024,0.5357142686843872,0.7884946465492249
93,0.67578125,0.5803448855876923,0.007466692,0.5714285969734192,0.8246297240257263
94,0.671875,0.5893689952790737,0.00733336,0.4642857015132904,0.7449980974197388
95,0.7109375,0.5705917924642563,0.007200028,0.4642857015132904,0.7423896193504333
96,0.71484375,0.584839042276144,0.007066696,0.5,0.7617846727371216
97,0.6953125,0.5947272218763828,0.006933364,0.5357142686843872,0.7452568411827087
98,0.70703125,0.5376309603452682,0.006800032,0.5714285969734192,0.8823829889297485
99,0.71484375,0.5513990595936775,0.0066667,0.4642857015132904,0.8158173561096191
100,0.70703125,0.5506939589977264,0.006533368,0.5714285969734192,0.8033267259597778
101,0.76171875,0.5003078617155552,0.006400036,0.4285714328289032,0.9264962077140808
102,0.6796875,0.58348298817873,0.006266704,0.4642857015132904,0.7849006056785583
103,0.7265625,0.5413897410035133,0.006133372,0.5,0.7983046174049377
104,0.7421875,0.5214756838977337,0.00600004,0.5357142686843872,0.8263033628463745
105,0.71875,0.5213566608726978,0.005866708,0.5357142686843872,0.8710155487060547
106,0.7578125,0.5367786921560764,0.005733376,0.6071428656578064,0.8076767325401306
107,0.73046875,0.5242133513092995,0.005600044,0.4642857015132904,0.7223437428474426
108,0.74609375,0.48291535675525665,0.005466712,0.5,0.7694317698478699
109,0.74609375,0.5169418305158615,0.00533338,0.5,0.7944873571395874
110,0.76171875,0.4804301895201206,0.005200048,0.5357142686843872,0.8210461735725403
111,0.74609375,0.5698218233883381,0.005066716,0.6428571343421936,0.8266002535820007
112,0.75,0.4973764345049858,0.004933384,0.5357142686843872,0.8627780079841614
113,0.734375,0.517042800784111,0.004800052,0.4285714328289032,0.8236883878707886
114,0.73828125,0.48333050683140755,0.00466672,0.5357142686843872,0.879322350025177
115,0.76171875,0.45880138128995895,0.004533388,0.5,0.8138976097106934
116,0.74609375,0.5059159137308598,0.004400056,0.5714285969734192,0.8122209906578064
117,0.7578125,0.506456334143877,0.004266724,0.6071428656578064,0.7305426001548767
118,0.74609375,0.4822424240410328,0.004133392,0.5714285969734192,0.8442175984382629
119,0.76953125,0.4763609729707241,0.00400006,0.6071428656578064,0.6939769387245178
120,0.78515625,0.48854466900229454,0.003866728,0.6428571343421936,0.750423014163971
121,0.73828125,0.46748432144522667,0.003733396,0.6071428656578064,0.7787542343139648
122,0.76953125,0.5256011821329594,0.003600064,0.5714285969734192,0.7902900576591492
123,0.77734375,0.4914001189172268,0.003466732,0.6071428656578064,0.7393255829811096
124,0.77734375,0.46548696607351303,0.0033334,0.6785714030265808,0.7101618647575378
125,0.796875,0.4588644802570343,0.003200068,0.6428571343421936,0.8079875111579895
126,0.75390625,0.5356983989477158,0.003066736,0.6428571343421936,0.7583791017532349
127,0.79296875,0.42502767220139503,0.002933404,0.6785714030265808,0.7790361046791077
128,0.75390625,0.4913811758160591,0.002800072,0.5714285969734192,0.7445400357246399
129,0.7890625,0.4552987739443779,0.00266674,0.6428571343421936,0.7571892142295837
130,0.79296875,0.4692157246172428,0.002533408,0.6428571343421936,0.7850115895271301
131,0.76953125,0.4496183507144451,0.002400076,0.6785714030265808,0.714726984500885
132,0.82421875,0.4234016612172127,0.002266744,0.6428571343421936,0.8196882605552673
133,0.796875,0.4259532503783703,0.002133412,0.6071428656578064,0.8529120683670044
134,0.76171875,0.4310336746275425,0.00200008,0.6071428656578064,0.75027996301651
135,0.7734375,0.4448704347014427,0.001866748,0.6071428656578064,0.7977210283279419
136,0.7890625,0.4674650840461254,0.001733416,0.6428571343421936,0.7709299325942993
137,0.77734375,0.4589419774711132,0.001600084,0.6428571343421936,0.832312285900116
138,0.82421875,0.4092429652810097,0.001466752,0.6785714030265808,0.8029967546463013
139,0.8203125,0.39937232807278633,0.00133342,0.6428571343421936,0.7754582166671753
140,0.79296875,0.4801173619925976,0.001200088,0.6071428656578064,0.7997996211051941
141,0.828125,0.411995492875576,0.001066756,0.6428571343421936,0.7939659953117371
142,0.79296875,0.473550159484148,0.000933424,0.6428571343421936,0.7902949452400208
143,0.796875,0.47580840438604355,0.000800092,0.6428571343421936,0.791935384273529
144,0.84375,0.39987684413790703,0.00066676,0.6071428656578064,0.7765051126480103
145,0.81640625,0.4309917241334915,0.000533428,0.6071428656578064,0.7776533365249634
146,0.796875,0.455701619386673,0.000400096,0.6071428656578064,0.7753533124923706
147,0.80078125,0.42428265139460564,0.000266764,0.6071428656578064,0.7772455215454102
148,0.79296875,0.45761728659272194,0.000133432,0.6428571343421936,0.775752604007721
149,0.83984375,0.4057571515440941,1e-07,0.6428571343421936,0.7758639454841614
150,0.79296875,0.4328854978084564,0.000133432,0.6428571343421936,0.7793828248977661
151,0.81640625,0.4263589419424534,0.000266764,0.6428571343421936,0.7866679430007935
152,0.8359375,0.38900718465447426,0.000400096,0.6071428656578064,0.7977713346481323
153,0.83203125,0.377948060631752,0.000533428,0.6071428656578064,0.8078194856643677
154,0.80859375,0.3671048581600189,0.00066676,0.6071428656578064,0.7988170385360718
155,0.796875,0.41528093814849854,0.000800092,0.6428571343421936,0.8096569180488586
156,0.84765625,0.393279779702425,0.000933424,0.6428571343421936,0.8352931141853333
157,0.80859375,0.41307080537080765,0.001066756,0.6071428656578064,0.8496793508529663
158,0.81640625,0.38429223746061325,0.001200088,0.6071428656578064,0.8364699482917786
159,0.80078125,0.4274924024939537,0.00133342,0.6428571343421936,0.8942084908485413
160,0.76953125,0.44373954832553864,0.001466752,0.6785714030265808,0.8956824541091919
161,0.8046875,0.412245012819767,0.001600084,0.6428571343421936,0.8119868040084839
162,0.82421875,0.4196275323629379,0.001733416,0.6428571343421936,0.8504151105880737
163,0.79296875,0.43612830713391304,0.001866748,0.6785714030265808,0.7975746989250183
164,0.80078125,0.4329875074326992,0.00200008,0.6071428656578064,0.7857642769813538
165,0.828125,0.42524803429841995,0.002133412,0.6428571343421936,0.7701245546340942
166,0.84765625,0.39310272224247456,0.002266744,0.6071428656578064,0.8254321217536926
167,0.828125,0.3927423320710659,0.002400076,0.6071428656578064,0.7657366394996643
168,0.80078125,0.41481854021549225,0.002533408,0.5714285969734192,0.8775574564933777
169,0.8046875,0.4316521883010864,0.00266674,0.6071428656578064,0.8823011517524719
170,0.79296875,0.39459992572665215,0.002800072,0.6071428656578064,0.8330351114273071
171,0.76171875,0.4436161629855633,0.002933404,0.6428571343421936,0.7735236287117004
172,0.76171875,0.4846368134021759,0.003066736,0.6428571343421936,0.7670189142227173
173,0.8125,0.3948746584355831,0.003200068,0.6071428656578064,0.9261225461959839
174,0.7890625,0.4287176765501499,0.0033334,0.6785714030265808,0.7967591881752014
175,0.8046875,0.404799934476614,0.003466732,0.6071428656578064,0.7633742690086365
176,0.75390625,0.47472189739346504,0.003600064,0.6428571343421936,0.824012815952301
177,0.78515625,0.40009747818112373,0.003733396,0.5357142686843872,0.9644739031791687
178,0.796875,0.4884234629571438,0.003866728,0.6071428656578064,0.7567190527915955
179,0.8515625,0.4169164150953293,0.00400006,0.6428571343421936,0.8182199597358704
180,0.83203125,0.3971402160823345,0.004133392,0.6071428656578064,0.9118961095809937
181,0.7890625,0.46732544526457787,0.004266724,0.5357142686843872,0.8654718399047852
182,0.80859375,0.46046631783246994,0.004400056,0.6071428656578064,0.9121260643005371
183,0.83203125,0.4014437459409237,0.004533388,0.5714285969734192,0.8487278819084167
184,0.82421875,0.3916925713419914,0.00466672,0.5,0.9674451947212219
185,0.81640625,0.4385259859263897,0.004800052,0.6071428656578064,0.875043511390686
186,0.82421875,0.4114929437637329,0.004933384,0.5714285969734192,0.9132710695266724
187,0.81640625,0.41823428869247437,0.005066716,0.6071428656578064,0.8128075003623962
188,0.81640625,0.3921963572502136,0.005200048,0.5357142686843872,1.0816386938095093
189,0.765625,0.4639424607157707,0.00533338,0.5714285969734192,0.8492193818092346
190,0.8046875,0.4146871566772461,0.005466712,0.5714285969734192,0.8053146004676819
191,0.8125,0.4685995262116194,0.005600044,0.6785714030265808,0.8607771992683411
192,0.84765625,0.38929833844304085,0.005733376,0.5714285969734192,0.8860840201377869
