epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.51953125,0.693090133368969,0.000133432,0.48148149251937866,0.6931443214416504
1,0.45703125,0.6935684159398079,0.000266764,0.5185185074806213,0.6929298639297485
2,0.5234375,0.6931541934609413,0.000400096,0.48148149251937866,0.6931092143058777
3,0.49609375,0.6931329071521759,0.000533428,0.5555555820465088,0.692884087562561
4,0.54296875,0.6929068565368652,0.00066676,0.5925925970077515,0.6927744746208191
5,0.4921875,0.694369725883007,0.000800092,0.5185185074806213,0.6921171545982361
6,0.52734375,0.6926558241248131,0.000933424,0.6296296119689941,0.6919154524803162
7,0.51171875,0.692867249250412,0.001066756,0.6296296119689941,0.6901512145996094
8,0.54296875,0.691695362329483,0.001200088,0.6296296119689941,0.6826197504997253
9,0.60546875,0.6856304183602333,0.00133342,0.5555555820465088,0.6689425110816956
10,0.5625,0.6794312447309494,0.001466752,0.6296296119689941,0.6495921611785889
11,0.57421875,0.6736050546169281,0.001600084,0.7037037014961243,0.6439719200134277
12,0.58984375,0.6763986647129059,0.001733416,0.6296296119689941,0.6405034065246582
13,0.5625,0.6603759303689003,0.001866748,0.6666666865348816,0.6355053782463074
14,0.59765625,0.65406733751297,0.00200008,0.7407407164573669,0.6239048838615417
15,0.6171875,0.6525619477033615,0.002133412,0.6666666865348816,0.6392064094543457
16,0.62890625,0.6465816125273705,0.002266744,0.6296296119689941,0.6112155318260193
17,0.62890625,0.6400983035564423,0.002400076,0.5925925970077515,0.6181931495666504
18,0.64453125,0.6383989602327347,0.002533408,0.7037037014961243,0.6001148819923401
19,0.6328125,0.6347862705588341,0.00266674,0.7037037014961243,0.6058529615402222
20,0.640625,0.6393572464585304,0.002800072,0.6666666865348816,0.6089747548103333
21,0.66796875,0.627583421766758,0.002933404,0.6666666865348816,0.6029536128044128
22,0.6328125,0.6213345006108284,0.003066736,0.7777777910232544,0.5930758118629456
23,0.6796875,0.6177129074931145,0.003200068,0.5185185074806213,0.6384137272834778
24,0.671875,0.6149077415466309,0.0033334,0.6666666865348816,0.5937716364860535
25,0.69140625,0.5985092595219612,0.003466732,0.5185185074806213,0.6271984577178955
26,0.6640625,0.6034383289515972,0.003600064,0.5555555820465088,0.6867198348045349
27,0.68359375,0.637430265545845,0.003733396,0.7407407164573669,0.5880549550056458
28,0.67578125,0.6131334975361824,0.003866728,0.7037037014961243,0.605722188949585
29,0.69921875,0.5842313170433044,0.00400006,0.7407407164573669,0.5984532237052917
30,0.6640625,0.5866229012608528,0.004133392,0.7777777910232544,0.5715411305427551
31,0.6953125,0.5929087921977043,0.004266724,0.7037037014961243,0.6298037767410278
32,0.6640625,0.6138144284486771,0.004400056,0.6296296119689941,0.598443329334259
33,0.73046875,0.5413104817271233,0.004533388,0.7407407164573669,0.6048977375030518
34,0.69921875,0.583646647632122,0.00466672,0.5555555820465088,0.6802398562431335
35,0.65234375,0.63758385181427,0.004800052,0.5555555820465088,0.6905839443206787
36,0.66796875,0.601213876157999,0.004933384,0.5555555820465088,0.6186673045158386
37,0.671875,0.606906421482563,0.005066716,0.6666666865348816,0.5669467449188232
38,0.703125,0.5723838359117508,0.005200048,0.7777777910232544,0.550601065158844
39,0.71875,0.5733603090047836,0.00533338,0.5925925970077515,0.6207365989685059
40,0.6796875,0.5841140300035477,0.005466712,0.5185185074806213,0.6324387788772583
41,0.734375,0.5698573775589466,0.005600044,0.5925925970077515,0.6354918479919434
42,0.703125,0.5800957307219505,0.005733376,0.5925925970077515,0.6251586675643921
43,0.6796875,0.5788682252168655,0.005866708,0.48148149251937866,0.6494828462600708
44,0.71875,0.5780388973653316,0.00600004,0.5185185074806213,0.6413406133651733
45,0.73828125,0.5549376830458641,0.006133372,0.6296296119689941,0.6023069024085999
